,title,location,id,timestamp,user_name,user_url,description,user_type,exp_level,edu_level,emp_level,salary
1024,باحث عن وظيفه امن شيفت مسائي ٨ ساعات من الساعه ٤,دمنهور، البحيرة,180922757,"تم إضافة الإعلان في 11:18 ص, 13 أغسطس 2021, ",Mo,https://www.olx.com.eg/ads/user/7MSRx/,امن شيفت مسائي  ٨ساعات عمل من الساعه ٤ ,باحث عن عمل,بكالوريوس,١-٣ سنوات,دوام جزئي,
1025,حارس عقار,القاهرة الجديدة - التجمع، القاهرة,180921327,"تم إضافة الإعلان في 10:00 ص, 13 أغسطس 2021, ",ادهم,https://www.olx.com.eg/ads/user/88uhL/,ادهم ٣٢سنه اعزب متفرغ للعمل ,باحث عن عمل,إبتدائية / ثانوية,٥-١٠ سنوات,دوام كامل,"2,500"
1026,بحث عن عمل,العين السخنة، السويس,180920720,"تم إضافة الإعلان في 09:06 ص, 13 أغسطس 2021, ",ابراهيم صلاح,https://www.olx.com.eg/ads/user/86X1T/,امين شرطه معاش مبكر  ٤٥ سنه ابحث عن فرصه عمل في قريه سياحيه اوفندق حيث آخر عمل مسئول أمن بقريه هوليدي الساخنه التواصل 010 - أظهر الرقم - ,باحث عن عمل,دبلوم,أكثر من ١٠ سنوات,دوام كامل,
1027,مطلوب الان افراد امن في العاصمه الادريه امن علي بنك ساعات العمل12ساعه,مدينة نصر، القاهرة,180914316,"تم إضافة الإعلان في 01:40 ص, 13 أغسطس 2021, ",اماني,https://www.olx.com.eg/ads/user/83jUt/,مطلوب الان افراد امن في العاصمه الادريه امن علي بنك ساعات العمل12ساعه نوفر سكن للمغتربين الراتب3100لايشترط مؤهل الاورق فيش جنائي ساري شهاده ميلاد صوره البطاقه المؤهل ان وجد ,رب عمل,بدون شهادة,حديث التخرج,دوام كامل,
1028,باحث عن عمل حارس عقار وسائق,"6 أكتوبر, الجيزة",176607025,"تم إضافة الإعلان في 12:12 ص, 13 أغسطس 2021, ",اشرف جمال احمد,https://www.olx.com.eg/ads/user/7HVRT/,أنا أشرف من اسوان السن 32سنه ممكن أشتغل حارس وسائق ومعي رخصة قياده مقيم ,باحث عن عمل,دبلوم,أكثر من ١٠ سنوات,دوام كامل,"5,000"
1029,أمن في العين السخنة أقامه كامله سكن و3 وجبات,وسط القاهرة، القاهرة,180909653,"تم إضافة الإعلان في 09:39 م, 12 أغسطس 2021, ",Shehab,https://www.olx.com.eg/ads/user/7lvQN/,مطلوب أفراد أمن في العين السخنة الراتب من 2300 حتى 2600 السن من 20 حتى 45 اقل مؤهل دبلوم مميزات العمل نقبل خرجين تأمين صحي واجتماعي فرصه للترقيه زياده سنويه للراتب أقامه كامله سكن و3 وجبات للاستفسار واتس او فون / 011 - أظهر الرقم - ,رب عمل,بدون شهادة,حديث التخرج,دوام كامل,"2,600"
1030,مطلوب فرد أمن خبره,حدائق 6 اكتوبر، الجيزة,180907772,"تم إضافة الإعلان في 08:32 م, 12 أغسطس 2021, ",وليد,https://www.olx.com.eg/ads/user/845sg/,مطلوب فرد أمن للعمل في مصنع طعام الشغل 12 ساعه ووجبتين وسكن مجهز ومواصلات من السكن للعمل 26 يوم عمل و4 ايام أجازه محسوبه من المرتب ,رب عمل,دبلوم,١-٣ سنوات,دوام كامل,"2,800"
1031,حراسه,الحوامدية، الجيزة,180902179,"تم إضافة الإعلان في 05:49 م, 12 أغسطس 2021, ",شركه ايجل كول,https://www.olx.com.eg/ads/user/88vU6/,مطلوب أفراد أمن وحراسه (الجيزه-الدقي-المعادي- التجمع الخامس-٦أكتوبر) الوتس ٠١١٥٢٢٢٥٥٩٣ ,,بدون شهادة,حديث التخرج,دوام كامل,
1032,وظائف,الحوامدية، الجيزة,180901872,"تم إضافة الإعلان في 05:41 م, 12 أغسطس 2021, ",شركه ايجل كول,https://www.olx.com.eg/ads/user/88vU6/,مطلوب أفراد أمن وحراسه (الجيزه-الدقي-المعادي- التجمع الخامس-٦أكتوبر) الوتس ٠١١٥٢٢٢٥٥٩٣ ,,بكالوريوس,حديث التخرج,دوام كامل,
1033,مطلوب موقع للتعاقد معاه,فيكتوريا، الإسكندرية,178863151,"تم إضافة الإعلان في 05:29 م, 12 أغسطس 2021, ",محمد,https://www.olx.com.eg/ads/user/7hY9v/,شركه (جي بي اس) ترحب بكم مطلوب موقع للتعاقد معه هذه الاختيارات ليست حقيقيه لمعرفه المزيد اتصل بنا ,,بدون شهادة,أكثر من ١٠ سنوات,عمل حُر,
1034,مطلوب افراد امن بشركه g.p.s,فيكتوريا، الإسكندرية,180899703,"تم إضافة الإعلان في 04:44 م, 12 أغسطس 2021, ",اللواء أشرف صلاح,https://www.olx.com.eg/ads/user/7hY9v/,مطلوب افراد امن الشروط يتمتع بصحه جيده و بنيان قوي والسن لا يزيد عن 40 سنه ,رب عمل,بدون شهادة,حديث التخرج,دوام جزئي,"2,500"
1035,إبحث عن عمل حارس او غفير عقار او فيلا او سواق خاص,كفر شكر، القليوبية,180899056,"تم إضافة الإعلان في 04:23 م, 12 أغسطس 2021, ",Saad,https://www.olx.com.eg/ads/user/7RiLe/,ابحث عن عمل حارس او غفير عقار او فيلا ,باحث عن عمل,دبلوم,أكثر من ١٠ سنوات,دوام كامل,111
1036,أبحث عن عمل مشرف أمن إداري,طرة، القاهرة,180884530,"تم إضافة الإعلان في 04:22 م, 12 أغسطس 2021, ",خالد عبدالغني,https://www.olx.com.eg/ads/user/6Q1z3/,لو أمكن ؟ أمين شرطة سابق 43 سنة متزوج وأعول طفلين طره البلد - المعادي - القاهرة واتس : 012 - أظهر الرقم - ,باحث عن عمل,دبلوم,٥-١٠ سنوات,دوام كامل,
1037,امن وحراسه,6 أكتوبر، الجيزة,180895153,"تم إضافة الإعلان في 02:45 م, 12 أغسطس 2021, ",Nona Mohamed,https://www.olx.com.eg/ads/user/84im6/,مطلوب للعمل افراد امن و حراسة العمل في (الجيزة _ الدقي _ المعادي _التجمع الخامس _ ٦اكتوبر) شفت العمل من ٨ او ١٠ او ١٢ ساعة علي حسب مكان العمل. السن من ١٨: ٤٠ سنة لا يقل المؤهل عن المتوسط ,,دبلوم,١-٣ سنوات,دوام كامل,"1,800"
1038,مطلوب مشرف امن بالجيزة,حى الجيزة، الجيزة,180893270,"تم إضافة الإعلان في 01:56 م, 12 أغسطس 2021, ",شركة,https://www.olx.com.eg/ads/user/883se/,مطلوب للعمل مشرف امن لشركة حراسة بالجيزة - يشترط الخبرة فى مجال الاشراف - لا يشترط سن او مؤهل ترسل السيرة الذاتية على واتس رقم 1000768260 او الايميل المرفق بالصورة سيتم الاتصال بالمتقدمين بعد ارسال ال cv لتحديد موعد المقابلة ,رب عمل,بكالوريوس,١-٣ سنوات,دوام كامل,1
1039,أمن وحراسات,القاهرة الجديدة - التجمع، القاهرة,180893070,"تم إضافة الإعلان في 01:54 م, 12 أغسطس 2021, ",ahmed,https://www.olx.com.eg/ads/user/7BpPv/,مطلوب أفراد أمن بالمواقع التالية أفراد أمن الخط الثالث لمترو الأنفاق القومية -الوراق- الكيت كات- شارع البوهى-شارع السودان- الزمالك-العتبة العمل 12 ساعات الراتب 2800 السن من 21 إلى 53 أقل مؤهل إبتدائية شرط إجادة القراءة والكتابة مول كبير فى التجمع الخامس السن من21حتي40 المؤهل دبلوم الراتب 3000 متوفر مواصلات من المرج والسلام والعاشر ومتوفر مواقع أخرى متوفر مواقع 8ساعات الراتب يبدأ من 2200الى2800 متوفر مواقع 12ساعة الراتب يبدأ من 2800الى3200يتم تحديد الراتب بالمقابلة الشخصية مميزات العمل تأمين صحى تأمين إجتماعى بوليصة تأمين على الحياة العمل 26يوم و4أيام أجازة دورات تدريبية مجانية تؤهلك للترقى رصيد أجازات سنويه فيزا للمرتبات يونيفورم مجانى عقد عمل موثق بدون أى شرط جزائى الأوراق المطلوبة شهادة ميلاد رقم قومى صورة البطاقة الشخصية صورة شهادة الجيش صورة المؤهل الدراسى فيش جنائى سارى ,رب عمل,إبتدائية / ثانوية,حديث التخرج,دوام كامل,"2,800"
1040,وظائف امن إدارية بمرتبات مجزيه تبدء من ٣٠٠٠ جنيه,حلمية الزيتون، القاهرة,180892380,"تم إضافة الإعلان في 01:36 م, 12 أغسطس 2021, ",احمد,https://www.olx.com.eg/ads/user/6NjPh/,متوفر شغل لأفراد امن برواتب مجزيه بدون اي رسوم تقديم بنوفر سكن و رواتب تبدء من ٣٠٠٠ ج + ٤ ايام راحة المواقع عباره عن كمبوندات و فنادق و مراكب سياحيه و أبراج سكنيه معظم مواقعنا بالقاهره ,رب عمل,بدون شهادة,حديث التخرج,دوام كامل,"3,000"
1041,مطلوب مشرفين عمليات لشركة حراسات كبرى بالجيزة,حى الجيزة، الجيزة,180892303,"تم إضافة الإعلان في 01:31 م, 12 أغسطس 2021, ",شركة,https://www.olx.com.eg/ads/user/78NSc/,مطلوب مشرفين عمليات لشركة حراسات كبرى بالجيزة * يشترط التفرغ التام * يشترط الخبرة فى مجال الأمن والحراسة برجاء إرسال ال CV على 1000768260 وسيتم التواصل لتحديد ميعاد المقابلة ,رب عمل,دبلوم,١-٣ سنوات,دوام كامل,1
1042,مطلوب افراد امن,مدينة نصر، القاهرة,180889058,"تم إضافة الإعلان في 11:52 ص, 12 أغسطس 2021, ",العقيد محمد هجرس,https://www.olx.com.eg/ads/user/72Wvh/,مطلوب افراد امن للعمل في مواقع الشركه ( القاهره - ٦ اكتوبر-الساحل الشمالي - مدينه بدر  - التجمع  - مدينه العاشر من رمضان ) عدد الساعات ١٢ ساعه المرتب حتي ٣٠٠٠ نوفر سكن و مواصلات للمغتربين يجيد القراءه و الكتابه يحدد الموقع بعد المقابله في الشركه لا يوجد اي مصاريف التعيين في نفس اليوم بعد احضار الاوراق كامله الاوراق المطلوبه ( فيش حديث - شهاده المؤهل - شهاده الميلاد - شهاده الجيش ) جميع الاوراق اصول مواعيد العمل ,رب عمل,دبلوم,١-٣ سنوات,دوام جزئي,
1043,مطلوب افراد امن للعمل,مدينة بدر، القاهرة,180888641,"تم إضافة الإعلان في 11:42 ص, 12 أغسطس 2021, ",سبأ للامن,https://www.olx.com.eg/ads/user/7oOij/,مطلوب افراد امن للعمل في مدينة بدر ومتوفر سكن وانتقالات داخلية للموقع والسكن بمرتبات تبدأ من ٢٥٥٠ جنيه أساسى و ٣٢٠٠ جنيه شامل اضافى مطلوب اصل المؤهل الدراسي واصل شهادة الميلاد واصل التجنيد عنوان الشركة 12 شارع حسن الشريف الحى التامن أمام سوق المنهل مدينة نصر التعيين مجانا بدون رسوم ,رب عمل,دبلوم,حديث التخرج,دوام كامل,"2,550"
1044,اريد العمل,السيدة زينب، القاهرة,180882887,"تم إضافة الإعلان في 08:22 ص, 12 أغسطس 2021, ",Habib baraket,https://www.olx.com.eg/ads/user/88wSq/,عاوز اشتغل في فيلا أو بيت وانا اجيد هذه المهنة من قبل اشتغل امن وبنظبف في نفس الوقت في بيت عيلة كبير او فيلا ,,,,,
1045,حراسات وامن,"شبرا, القاهرة",180882637,"تم إضافة الإعلان في 08:08 ص, 12 أغسطس 2021, ",عبدالحمن,https://www.olx.com.eg/ads/user/85hu9/,مطلوب علي وجه السرعة في المناطق التالية (60 فرد امن) 1-مطلوب افراد امن ع البنك العربي بفروعه وشركه we للاتصالات وغيور للسيارات 8 ساعات 2400 * فرع الشيخ زايد 12ساعه براتب 3000 * فرع دائري المعادي 12ساعه براتب 3000 * فرع شيراتون وروكسي 12ساعه براتب 3000 * فرع مدينه نصر 12ساعه براتب 3000 * فرع مول مصر 12ساعه براتب 3000 العمل 26 يوم * يتم تسليم يونفرم للعمل * ويتم تسليم جبة * يتم التدريب علي العمل الشروط *السن  40:21 سنه *المؤهل  دبلوم * لا يشترط خبره التعين واستلام العمل التواصل مع مسؤل التعين الأستاذ عبدالرحمن- 010 - أظهر الرقم - //‏‪ 011 - أظهر الرقم - ,رب عمل,دبلوم,حديث التخرج,دوام كامل,"3,000"
